GENE,TYPE,
gene:plasmid:135318,PLASMID,
gene:plasmid:135319,PLASMID,
gene:plasmid:135322,PLASMID,
gene:plasmid:135323,PLASMID,
gene:plasmid:135325,PLASMID,
gene:plasmid:135327,PLASMID,
gene:plasmid:135329,PLASMID,
gene:plasmid:135330,PLASMID,
gene:plasmid:135331,PLASMID,
gene:plasmid:135333,PLASMID,
gene:plasmid:135335,PLASMID,
gene:plasmid:135336,PLASMID,
gene:plasmid:135340,PLASMID,
gene:plasmid:135343,PLASMID,
gene:plasmid:135350,PLASMID,
gene:plasmid:135352,PLASMID,
gene:plasmid:135353,PLASMID,
gene:plasmid:135355,PLASMID,
gene:plasmid:135356,PLASMID,
gene:plasmid:135359,PLASMID,
gene:plasmid:135364,PLASMID,
gene:plasmid:135365,PLASMID,
gene:plasmid:135366,PLASMID,
gene:plasmid:135368,PLASMID,
gene:plasmid:135370,PLASMID,
gene:plasmid:135372,PLASMID,
gene:plasmid:135373,PLASMID,
gene:plasmid:135375,PLASMID,
gene:plasmid:135377,PLASMID,
gene:plasmid:135379,PLASMID,
gene:plasmid:135380,PLASMID,
gene:plasmid:135381,PLASMID,
gene:plasmid:135383,PLASMID,
gene:plasmid:135386,PLASMID,
gene:plasmid:135387,IS,
gene:plasmid:135389,PLASMID,
gene:plasmid:135391,PLASMID,
gene:plasmid:135392,PLASMID,
gene:plasmid:135395,PLASMID,
gene:plasmid:135400,PLASMID,
gene:plasmid:135402,PLASMID,
gene:plasmid:135403,PLASMID,
gene:plasmid:135405,PLASMID,
gene:plasmid:135406,PLASMID,
gene:plasmid:135407,PLASMID,
gene:plasmid:135419,PLASMID,
gene:plasmid:135420,PLASMID,
gene:plasmid:135421,PLASMID,
gene:plasmid:135424,PLASMID,
gene:plasmid:135425,PLASMID,
gene:plasmid:135426,PLASMID,
gene:plasmid:135428,PLASMID,
gene:plasmid:135430,PLASMID,
gene:plasmid:135431,PLASMID,
gene:plasmid:135433,PLASMID,
gene:plasmid:135434,IS,
gene:plasmid:135435,PLASMID,
gene:plasmid:135437,PLASMID,
gene:plasmid:135438,PLASMID,
gene:plasmid:135441,PLASMID,
gene:plasmid:135444,PLASMID,
gene:plasmid:135446,PLASMID,
gene:plasmid:135448,PLASMID,
gene:plasmid:135450,PLASMID,
gene:plasmid:135452,PLASMID,
gene:plasmid:135453,PLASMID,
gene:plasmid:135454,PLASMID,
gene:plasmid:135456,PLASMID,
gene:plasmid:135457,PLASMID,
gene:plasmid:135459,PLASMID,
gene:plasmid:135465,PLASMID,
gene:plasmid:135467,PLASMID,
gene:plasmid:135470,IS,
gene:plasmid:135472,PLASMID,
gene:plasmid:135473,PLASMID,
gene:plasmid:135474,PLASMID,
gene:plasmid:135478,PLASMID,
gene:plasmid:135483,PLASMID,
gene:plasmid:135484,PLASMID,
gene:plasmid:135485,PLASMID,
gene:plasmid:135487,PLASMID,
gene:plasmid:135488,PLASMID,
gene:plasmid:135490,PLASMID,
gene:plasmid:135494,PLASMID,
gene:plasmid:135495,PLASMID,
gene:plasmid:135500,PLASMID,
gene:plasmid:135594,PLASMID,
gene:plasmid:135595,PLASMID,
gene:plasmid:135596,PLASMID,
gene:plasmid:135597,PLASMID,
gene:plasmid:135598,PLASMID,
gene:plasmid:135599,PLASMID,
gene:plasmid:135600,PLASMID,
gene:plasmid:135601,PLASMID,
gene:plasmid:135602,PLASMID,
gene:plasmid:135603,PLASMID,
gene:plasmid:135605,PLASMID,
gene:plasmid:135613,AMR,
gene:plasmid:135615,AMR,
gene:plasmid:135617,PLASMID,
gene:plasmid:135619,IS,
gene:plasmid:135642,PLASMID,
gene:plasmid:135643,IS,
gene:plasmid:135644,PLASMID,
gene:plasmid:135645,PLASMID,
gene:plasmid:135646,IS,
gene:plasmid:135647,PLASMID,
gene:plasmid:135652,PLASMID,
gene:plasmid:135653,PLASMID,
gene:plasmid:135654,PLASMID,
gene:plasmid:135655,AMR,
gene:plasmid:135656,PLASMID,
gene:plasmid:135657,PLASMID,
gene:plasmid:135658,PLASMID,
gene:plasmid:135660,PLASMID,
gene:plasmid:135671,PLASMID,
gene:plasmid:135697,PLASMID,
gene:plasmid:135700,IS,
gene:plasmid:135719,PLASMID,
gene:plasmid:135720,PLASMID,
gene:plasmid:135721,PLASMID,
gene:plasmid:135722,PLASMID,
gene:plasmid:135723,PLASMID,
gene:plasmid:135724,PLASMID,
gene:plasmid:135725,PLASMID,
gene:plasmid:135726,PLASMID,
gene:plasmid:135727,PLASMID,
gene:plasmid:135728,PLASMID,
gene:plasmid:135729,PLASMID,
gene:plasmid:135730,PLASMID,
gene:plasmid:135731,PLASMID,
gene:plasmid:135732,PLASMID,
gene:plasmid:135733,PLASMID,
gene:plasmid:135734,PLASMID,
gene:plasmid:135735,PLASMID,
gene:plasmid:135737,PLASMID,
gene:plasmid:135738,PLASMID,
gene:plasmid:135740,PLASMID,
gene:plasmid:135741,PLASMID,
gene:plasmid:13581,PLASMID,
gene:plasmid:135841,PLASMID,
gene:plasmid:135850,PLASMID,
gene:plasmid:135854,PLASMID,
gene:plasmid:135875,PLASMID,
gene:plasmid:135953,PLASMID,
gene:plasmid:135954,IS,
gene:plasmid:135955,PLASMID,
gene:plasmid:135957,PLASMID,
gene:plasmid:135958,PLASMID,
gene:plasmid:135959,PLASMID,
gene:plasmid:135960,PLASMID,
gene:plasmid:135961,PLASMID,
gene:plasmid:135962,PLASMID,
gene:plasmid:135965,PLASMID,
gene:plasmid:135966,PLASMID,
gene:plasmid:135967,TE,
gene:plasmid:135971,PLASMID,
gene:plasmid:135972,PLASMID,
gene:plasmid:135973,PLASMID,
gene:plasmid:135974,PLASMID,
gene:plasmid:135976,PLASMID,
gene:plasmid:135977,PLASMID,
gene:plasmid:135978,PLASMID,
gene:plasmid:135979,TE,
gene:plasmid:135981,TE,
gene:plasmid:135982,PLASMID,
gene:plasmid:135983,PLASMID,
gene:plasmid:135984,PLASMID,
gene:plasmid:135985,PLASMID,
gene:plasmid:135986,PLASMID,
gene:plasmid:135987,PLASMID,
gene:plasmid:135988,PLASMID,
gene:plasmid:135989,PLASMID,
gene:plasmid:135990,PLASMID,
gene:plasmid:136027,PLASMID,
gene:plasmid:136028,TE,
gene:plasmid:136036,PLASMID,
gene:plasmid:136042,PLASMID,
gene:plasmid:136044,IS,
gene:plasmid:136049,PLASMID,
gene:plasmid:136056,PLASMID,
gene:plasmid:136057,PLASMID,
gene:plasmid:136066,PLASMID,
gene:plasmid:136067,PLASMID,
gene:plasmid:136074,PLASMID,
gene:plasmid:136077,PLASMID,
gene:plasmid:136079,PLASMID,
gene:plasmid:136081,PLASMID,
gene:plasmid:136082,TE,
gene:plasmid:136093,PLASMID,
gene:plasmid:136096,PLASMID,
gene:plasmid:136098,PLASMID,
gene:plasmid:136099,PLASMID,
gene:plasmid:136104,PLASMID,
gene:plasmid:136107,PLASMID,
gene:plasmid:136109,PLASMID,
gene:plasmid:136110,PLASMID,
gene:plasmid:136112,PLASMID,
gene:plasmid:136114,PLASMID,
gene:plasmid:136287,PLASMID,
gene:plasmid:136291,PLASMID,
gene:plasmid:136297,PLASMID,
gene:plasmid:136301,PLASMID,
gene:plasmid:136409,PLASMID,
gene:plasmid:136482,IS,
gene:plasmid:136497,AMR,
gene:plasmid:136500,TE,
gene:plasmid:136501,TE,
gene:plasmid:136502,PLASMID,
gene:plasmid:136503,PLASMID,
gene:plasmid:136533,IS,
gene:plasmid:13654,PLASMID,
gene:plasmid:136551,PLASMID,
gene:plasmid:136675,PLASMID,
gene:plasmid:136719,PLASMID,
gene:plasmid:136720,PLASMID,
gene:plasmid:136721,PLASMID,
gene:plasmid:136744,PLASMID,
gene:plasmid:136766,PLASMID,
gene:plasmid:136768,PLASMID,
gene:plasmid:136783,PLASMID,
gene:plasmid:136859,PLASMID,
gene:plasmid:136860,PLASMID,
gene:plasmid:136861,PLASMID,
gene:plasmid:136862,PLASMID,
gene:plasmid:136863,PLASMID,
gene:plasmid:136864,PLASMID,
gene:plasmid:136866,PLASMID,
gene:plasmid:136867,PLASMID,
gene:plasmid:136868,PLASMID,
gene:plasmid:136870,PLASMID,
gene:plasmid:136884,PLASMID,
gene:plasmid:136890,PLASMID,
gene:plasmid:136897,PLASMID,
gene:plasmid:136900,PLASMID,
gene:plasmid:136909,PLASMID,
gene:plasmid:136910,PLASMID,
gene:plasmid:136911,PLASMID,
gene:plasmid:136912,PLASMID,
gene:plasmid:136913,AMR,
gene:plasmid:136914,AMR,
gene:plasmid:136916,PLASMID,
gene:plasmid:136918,PLASMID,
gene:plasmid:136919,PLASMID,
gene:plasmid:136920,PLASMID,
gene:plasmid:136922,PLASMID,
gene:plasmid:136923,PLASMID,
gene:plasmid:137110,PLASMID,
gene:plasmid:137111,PLASMID,
gene:plasmid:137112,PLASMID,
gene:plasmid:137113,PLASMID,
gene:plasmid:137119,PLASMID,
gene:plasmid:137120,PLASMID,
gene:plasmid:137121,PLASMID,
gene:plasmid:137122,PLASMID,
gene:plasmid:137162,PLASMID,
gene:plasmid:137194,PLASMID,
gene:plasmid:137261,IS,
gene:plasmid:137457,PLASMID,
gene:plasmid:137460,PLASMID,
gene:plasmid:137483,PLASMID,
gene:plasmid:137509,PLASMID,
gene:plasmid:137519,PLASMID,
gene:plasmid:137543,PLASMID,
gene:plasmid:137581,PLASMID,
gene:plasmid:137582,PLASMID,
gene:plasmid:137583,PLASMID,
gene:plasmid:137586,PLASMID,
gene:plasmid:137587,PLASMID,
gene:plasmid:137588,PLASMID,
gene:plasmid:137590,PLASMID,
gene:plasmid:137591,PLASMID,
gene:plasmid:137592,PLASMID,
gene:plasmid:137594,PLASMID,
gene:plasmid:137595,PLASMID,
gene:plasmid:137596,PLASMID,
gene:plasmid:137597,PLASMID,
gene:plasmid:137598,PLASMID,
gene:plasmid:137599,PLASMID,
gene:plasmid:137603,PLASMID,
gene:plasmid:137604,PLASMID,
gene:plasmid:137605,PLASMID,
gene:plasmid:137606,PLASMID,
gene:plasmid:137607,PLASMID,
gene:plasmid:137608,PLASMID,
gene:plasmid:137609,PLASMID,
gene:plasmid:137610,PLASMID,
gene:plasmid:137611,PLASMID,
gene:plasmid:137612,PLASMID,
gene:plasmid:137613,PLASMID,
gene:plasmid:137614,PLASMID,
gene:plasmid:137615,PLASMID,
gene:plasmid:137617,PLASMID,
gene:plasmid:137618,PLASMID,
gene:plasmid:137619,PLASMID,
gene:plasmid:137621,PLASMID,
gene:plasmid:137622,PLASMID,
gene:plasmid:137623,PLASMID,
gene:plasmid:137624,PLASMID,
gene:plasmid:137625,PLASMID,
gene:plasmid:137627,PLASMID,
gene:plasmid:137628,PLASMID,
gene:plasmid:137629,PLASMID,
gene:plasmid:137630,PLASMID,
gene:plasmid:137631,PLASMID,
gene:plasmid:137632,PLASMID,
gene:plasmid:137633,PLASMID,
gene:plasmid:137634,PLASMID,
gene:plasmid:137636,PLASMID,
gene:plasmid:137639,PLASMID,
gene:plasmid:137640,PLASMID,
gene:plasmid:137641,PLASMID,
gene:plasmid:137642,PLASMID,
gene:plasmid:137643,PLASMID,
gene:plasmid:137644,PLASMID,
gene:plasmid:137645,PLASMID,
gene:plasmid:137646,PLASMID,
gene:plasmid:137647,PLASMID,
gene:plasmid:137648,PLASMID,
gene:plasmid:137649,PLASMID,
gene:plasmid:137650,PLASMID,
gene:plasmid:137651,PLASMID,
gene:plasmid:137652,PLASMID,
gene:plasmid:137653,PLASMID,
gene:plasmid:137654,PLASMID,
gene:plasmid:137655,PLASMID,
gene:plasmid:137656,PLASMID,
gene:plasmid:137657,PLASMID,
gene:plasmid:137658,PLASMID,
gene:plasmid:137659,PLASMID,
gene:plasmid:137660,PLASMID,
gene:plasmid:137661,VIRUS,
gene:plasmid:137663,PLASMID,
gene:plasmid:137664,PLASMID,
gene:plasmid:137665,PLASMID,
gene:plasmid:137666,PLASMID,
gene:plasmid:137667,PLASMID,
gene:plasmid:137669,PLASMID,
gene:plasmid:137670,PLASMID,
gene:plasmid:137671,PLASMID,
gene:plasmid:137672,PLASMID,
gene:plasmid:137673,PLASMID,
gene:plasmid:137674,PLASMID,
gene:plasmid:137675,PLASMID,
gene:plasmid:137676,PLASMID,
gene:plasmid:137677,PLASMID,
gene:plasmid:137678,PLASMID,
gene:plasmid:137680,PLASMID,
gene:plasmid:137681,PLASMID,
gene:plasmid:137682,PLASMID,
gene:plasmid:137683,PLASMID,
gene:plasmid:137684,PLASMID,
gene:plasmid:137685,PLASMID,
gene:plasmid:137687,PLASMID,
gene:plasmid:137688,PLASMID,
gene:plasmid:137689,PLASMID,
gene:plasmid:137690,PLASMID,
gene:plasmid:137691,PLASMID,
gene:plasmid:137692,PLASMID,
gene:plasmid:137693,PLASMID,
gene:plasmid:137694,PLASMID,
gene:plasmid:137695,PLASMID,
gene:plasmid:137696,PLASMID,
gene:plasmid:137697,PLASMID,
gene:plasmid:137698,PLASMID,
gene:plasmid:137699,PLASMID,
gene:plasmid:137701,PLASMID,
gene:plasmid:137702,PLASMID,
gene:plasmid:137703,PLASMID,
gene:plasmid:137705,PLASMID,
gene:plasmid:137707,PLASMID,
gene:plasmid:137708,PLASMID,
gene:plasmid:137709,PLASMID,
gene:plasmid:137710,PLASMID,
gene:plasmid:137711,PLASMID,
gene:plasmid:137712,PLASMID,
gene:plasmid:137714,PLASMID,
gene:plasmid:137715,PLASMID,
gene:plasmid:137716,PLASMID,
gene:plasmid:137717,PLASMID,
gene:plasmid:137718,PLASMID,
gene:plasmid:137719,PLASMID,
gene:plasmid:137720,PLASMID,
gene:plasmid:137721,PLASMID,
gene:plasmid:137722,PLASMID,
gene:plasmid:137723,PLASMID,
gene:plasmid:137724,PLASMID,
gene:plasmid:137725,PLASMID,
gene:plasmid:137726,PLASMID,
gene:plasmid:137727,PLASMID,
gene:plasmid:137728,PLASMID,
gene:plasmid:137729,PLASMID,
gene:plasmid:137730,PLASMID,
gene:plasmid:137731,PLASMID,
gene:plasmid:137732,PLASMID,
gene:plasmid:137733,PLASMID,
gene:plasmid:137734,PLASMID,
gene:plasmid:137735,PLASMID,
gene:plasmid:137736,PLASMID,
gene:plasmid:137737,PLASMID,
gene:plasmid:137739,PLASMID,
gene:plasmid:137740,PLASMID,
gene:plasmid:137741,PLASMID,
gene:plasmid:137742,PLASMID,
gene:plasmid:137743,PLASMID,
gene:plasmid:137744,PLASMID,
gene:plasmid:137745,PLASMID,
gene:plasmid:137746,PLASMID,
gene:plasmid:137747,PLASMID,
gene:plasmid:137749,PLASMID,
gene:plasmid:137750,PLASMID,
gene:plasmid:137751,PLASMID,
gene:plasmid:137752,PLASMID,
gene:plasmid:137753,PLASMID,
gene:plasmid:137754,PLASMID,
gene:plasmid:137755,PLASMID,
gene:plasmid:137757,PLASMID,
gene:plasmid:137759,PLASMID,
gene:plasmid:137760,PLASMID,
gene:plasmid:137762,PLASMID,
gene:plasmid:137763,PLASMID,
gene:plasmid:137764,PLASMID,
gene:plasmid:137765,PLASMID,
gene:plasmid:137766,PLASMID,
gene:plasmid:137768,PLASMID,
gene:plasmid:137769,PLASMID,
gene:plasmid:137770,PLASMID,
gene:plasmid:137771,PLASMID,
gene:plasmid:137773,PLASMID,
gene:plasmid:137777,PLASMID,
gene:plasmid:137779,PLASMID,
gene:plasmid:137782,PLASMID,
gene:plasmid:137784,PLASMID,
gene:plasmid:137785,PLASMID,
gene:plasmid:137787,PLASMID,
gene:plasmid:137796,PLASMID,
gene:plasmid:137797,PLASMID,
gene:plasmid:137798,PLASMID,
gene:plasmid:137799,PLASMID,
gene:plasmid:137800,PLASMID,
gene:plasmid:137802,PLASMID,
gene:plasmid:137803,PLASMID,
gene:plasmid:137804,PLASMID,
gene:plasmid:137806,PLASMID,
gene:plasmid:137807,PLASMID,
gene:plasmid:137808,PLASMID,
gene:plasmid:137809,PLASMID,
gene:plasmid:137810,PLASMID,
gene:plasmid:137811,PLASMID,
gene:plasmid:137812,PLASMID,
gene:plasmid:137813,PLASMID,
gene:plasmid:137814,PLASMID,
gene:plasmid:137815,PLASMID,
gene:plasmid:137816,PLASMID,
gene:plasmid:137817,PLASMID,
gene:plasmid:137819,PLASMID,
gene:plasmid:137820,PLASMID,
gene:plasmid:137823,PLASMID,
gene:plasmid:137824,PLASMID,
gene:plasmid:137825,PLASMID,
gene:plasmid:137826,PLASMID,
gene:plasmid:137827,PLASMID,
gene:plasmid:137828,VIRUS,
gene:plasmid:137829,PLASMID,
gene:plasmid:137830,PLASMID,
gene:plasmid:137831,PLASMID,
gene:plasmid:137832,PLASMID,
gene:plasmid:137833,PLASMID,
gene:plasmid:137834,PLASMID,
gene:plasmid:137835,PLASMID,
gene:plasmid:137836,PLASMID,
gene:plasmid:137837,PLASMID,
gene:plasmid:137838,PLASMID,
gene:plasmid:137839,PLASMID,
gene:plasmid:137840,PLASMID,
gene:plasmid:137841,PLASMID,
gene:plasmid:137842,PLASMID,
gene:plasmid:137843,PLASMID,
gene:plasmid:137846,PLASMID,
gene:plasmid:137849,PLASMID,
gene:plasmid:137850,PLASMID,
gene:plasmid:137851,PLASMID,
gene:plasmid:137855,PLASMID,
gene:plasmid:137856,PLASMID,
gene:plasmid:137857,PLASMID,
gene:plasmid:137859,PLASMID,
gene:plasmid:137860,PLASMID,
gene:plasmid:137874,TE,
gene:plasmid:137877,PLASMID,
gene:plasmid:137878,PLASMID,
gene:plasmid:137897,PLASMID,
gene:plasmid:137898,PLASMID,
gene:plasmid:137903,PLASMID,
gene:plasmid:137913,PLASMID,
gene:plasmid:137914,PLASMID,
gene:plasmid:137916,PLASMID,
gene:plasmid:137919,IS,
gene:plasmid:137920,IS,
gene:plasmid:137922,PLASMID,
gene:plasmid:137923,PLASMID,
gene:plasmid:137924,PLASMID,
gene:plasmid:137926,PLASMID,
gene:plasmid:137931,PLASMID,
gene:plasmid:137935,PLASMID,
gene:plasmid:137936,PLASMID,
gene:plasmid:137937,PLASMID,
gene:plasmid:137938,PLASMID,
gene:plasmid:137944,PLASMID,
gene:plasmid:137946,PLASMID,
gene:plasmid:137947,PLASMID,
gene:plasmid:137948,PLASMID,
gene:plasmid:137949,PLASMID,
gene:plasmid:137950,PLASMID,
gene:plasmid:137953,PLASMID,
gene:plasmid:137958,PLASMID,
gene:plasmid:137966,PLASMID,
gene:plasmid:137967,PLASMID,
gene:plasmid:137972,PLASMID,
gene:plasmid:137975,PLASMID,
gene:plasmid:137987,PLASMID,
gene:plasmid:137988,PLASMID,
gene:plasmid:137989,PLASMID,
gene:plasmid:137994,PLASMID,
gene:plasmid:137995,PLASMID,
gene:plasmid:138008,PLASMID,
gene:plasmid:138010,PLASMID,
gene:plasmid:138011,PLASMID,
gene:plasmid:138027,PLASMID,
gene:plasmid:138028,IS,
gene:plasmid:138034,PLASMID,
gene:plasmid:138146,PLASMID,
gene:plasmid:138147,PLASMID,
gene:plasmid:138148,PLASMID,
gene:plasmid:138149,PLASMID,
gene:plasmid:138150,PLASMID,
gene:plasmid:138151,PLASMID,
gene:plasmid:138152,PLASMID,
gene:plasmid:138153,PLASMID,
gene:plasmid:138154,PLASMID,
gene:plasmid:138155,PLASMID,
gene:plasmid:138156,PLASMID,
gene:plasmid:138157,PLASMID,
gene:plasmid:138158,PLASMID,
gene:plasmid:138159,PLASMID,
gene:plasmid:138160,PLASMID,
gene:plasmid:138161,PLASMID,
gene:plasmid:138162,PLASMID,
gene:plasmid:138163,PLASMID,
gene:plasmid:138164,PLASMID,
gene:plasmid:138165,PLASMID,
gene:plasmid:138166,PLASMID,
gene:plasmid:138167,PLASMID,
gene:plasmid:138168,PLASMID,
gene:plasmid:138169,PLASMID,
gene:plasmid:138170,PLASMID,
gene:plasmid:138171,PLASMID,
gene:plasmid:138172,PLASMID,
gene:plasmid:138173,PLASMID,
gene:plasmid:138174,PLASMID,
gene:plasmid:138175,PLASMID,
gene:plasmid:138176,PLASMID,
gene:plasmid:138177,PLASMID,
gene:plasmid:138178,PLASMID,
gene:plasmid:138179,PLASMID,
gene:plasmid:138180,PLASMID,
gene:plasmid:138181,PLASMID,
gene:plasmid:138182,PLASMID,
gene:plasmid:138183,PLASMID,
gene:plasmid:138184,PLASMID,
gene:plasmid:138185,PLASMID,
gene:plasmid:138186,PLASMID,
gene:plasmid:138187,PLASMID,
gene:plasmid:138188,PLASMID,
gene:plasmid:138189,PLASMID,
gene:plasmid:138190,PLASMID,
gene:plasmid:138191,PLASMID,
gene:plasmid:138192,PLASMID,
gene:plasmid:138193,PLASMID,
gene:plasmid:138194,PLASMID,
gene:plasmid:138195,PLASMID,
gene:plasmid:138196,PLASMID,
gene:plasmid:138197,PLASMID,
gene:plasmid:138198,PLASMID,
gene:plasmid:138199,PLASMID,
gene:plasmid:138200,PLASMID,
gene:plasmid:138201,PLASMID,
gene:plasmid:138202,PLASMID,
gene:plasmid:138203,PLASMID,
gene:plasmid:138204,PLASMID,
gene:plasmid:138205,PLASMID,
gene:plasmid:138206,PLASMID,
gene:plasmid:138207,PLASMID,
gene:plasmid:138208,PLASMID,
gene:plasmid:138209,PLASMID,
gene:plasmid:138210,PLASMID,
gene:plasmid:138211,PLASMID,
gene:plasmid:138212,PLASMID,
gene:plasmid:138213,PLASMID,
gene:plasmid:138214,PLASMID,
gene:plasmid:138215,PLASMID,
gene:plasmid:138216,PLASMID,
gene:plasmid:138217,PLASMID,
gene:plasmid:138218,PLASMID,
gene:plasmid:138219,PLASMID,
gene:plasmid:138220,PLASMID,
gene:plasmid:138221,PLASMID,
gene:plasmid:138222,PLASMID,
gene:plasmid:138223,PLASMID,
gene:plasmid:138224,PLASMID,
gene:plasmid:138225,PLASMID,
gene:plasmid:138226,PLASMID,
gene:plasmid:138227,PLASMID,
gene:plasmid:138228,PLASMID,
gene:plasmid:138229,PLASMID,
gene:plasmid:138230,PLASMID,
gene:plasmid:138231,PLASMID,
gene:plasmid:138232,PLASMID,
gene:plasmid:138233,PLASMID,
gene:plasmid:138234,PLASMID,
gene:plasmid:138235,PLASMID,
gene:plasmid:138236,PLASMID,
gene:plasmid:138237,PLASMID,
gene:plasmid:138238,PLASMID,
gene:plasmid:138239,PLASMID,
gene:plasmid:138240,PLASMID,
gene:plasmid:138241,PLASMID,
gene:plasmid:138242,PLASMID,
gene:plasmid:138243,PLASMID,
gene:plasmid:138244,PLASMID,
gene:plasmid:138245,PLASMID,
gene:plasmid:138246,PLASMID,
gene:plasmid:138247,PLASMID,
gene:plasmid:138297,PLASMID,
gene:plasmid:138299,PLASMID,
gene:plasmid:138300,PLASMID,
gene:plasmid:138301,PLASMID,
gene:plasmid:138321,PLASMID,
gene:plasmid:138331,VIRUS,
gene:plasmid:138363,PLASMID,
gene:plasmid:138364,PLASMID,
gene:plasmid:138370,PLASMID,
gene:plasmid:138375,PLASMID,
gene:plasmid:138377,PLASMID,
gene:plasmid:138378,PLASMID,
gene:plasmid:138386,PLASMID,
gene:plasmid:138387,PLASMID,
gene:plasmid:138389,PLASMID,
gene:plasmid:138390,PLASMID,
gene:plasmid:138392,PLASMID,
gene:plasmid:138393,PLASMID,
gene:plasmid:138395,PLASMID,
gene:plasmid:138399,PLASMID,
gene:plasmid:138401,PLASMID,
gene:plasmid:138402,PLASMID,
gene:plasmid:138403,PLASMID,
gene:plasmid:138406,PLASMID,
gene:plasmid:138407,PLASMID,
gene:plasmid:138408,PLASMID,
gene:plasmid:138410,PLASMID,
gene:plasmid:138418,PLASMID,
gene:plasmid:138419,PLASMID,
gene:plasmid:138420,PLASMID,
gene:plasmid:138421,PLASMID,
gene:plasmid:138422,PLASMID,
gene:plasmid:138423,PLASMID,
gene:plasmid:138428,PLASMID,
gene:plasmid:138429,PLASMID,
gene:plasmid:138430,PLASMID,
gene:plasmid:138432,PLASMID,
gene:plasmid:138433,PLASMID,
gene:plasmid:138435,PLASMID,
gene:plasmid:138438,PLASMID,
gene:plasmid:138440,PLASMID,
gene:plasmid:138441,PLASMID,
gene:plasmid:138443,PLASMID,
gene:plasmid:138445,PLASMID,
gene:plasmid:138566,PLASMID,
gene:plasmid:138620,PLASMID,
gene:plasmid:138694,PLASMID,
gene:plasmid:138695,PLASMID,
gene:plasmid:138698,PLASMID,
gene:plasmid:138700,PLASMID,
gene:plasmid:138701,PLASMID,
gene:plasmid:138704,PLASMID,
gene:plasmid:138707,PLASMID,
gene:plasmid:138710,PLASMID,
gene:plasmid:138713,PLASMID,
gene:plasmid:138716,PLASMID,
gene:plasmid:138717,PLASMID,
gene:plasmid:138718,PLASMID,
gene:plasmid:138719,PLASMID,
gene:plasmid:138720,PLASMID,
gene:plasmid:138723,PLASMID,
gene:plasmid:138726,PLASMID,
gene:plasmid:138727,PLASMID,
gene:plasmid:138729,PLASMID,
gene:plasmid:138730,PLASMID,
gene:plasmid:138731,PLASMID,
gene:plasmid:138733,PLASMID,
gene:plasmid:138736,PLASMID,
gene:plasmid:138738,PLASMID,
gene:plasmid:138739,PLASMID,
gene:plasmid:138740,PLASMID,
gene:plasmid:138741,PLASMID,
gene:plasmid:138742,PLASMID,
gene:plasmid:138743,PLASMID,
gene:plasmid:138745,PLASMID,
gene:plasmid:138746,PLASMID,
gene:plasmid:138748,PLASMID,
gene:plasmid:138750,PLASMID,
gene:plasmid:138751,PLASMID,
gene:plasmid:138753,PLASMID,
gene:plasmid:138754,PLASMID,
gene:plasmid:138757,PLASMID,
gene:plasmid:138758,PLASMID,
gene:plasmid:138763,PLASMID,
gene:plasmid:138766,PLASMID,
gene:plasmid:138767,PLASMID,
gene:plasmid:138769,PLASMID,
gene:plasmid:138770,PLASMID,
gene:plasmid:138773,PLASMID,
gene:plasmid:138774,PLASMID,
gene:plasmid:138777,PLASMID,
gene:plasmid:138778,PLASMID,
gene:plasmid:138779,PLASMID,
gene:plasmid:138784,PLASMID,
gene:plasmid:138789,PLASMID,
gene:plasmid:138790,PLASMID,
gene:plasmid:138791,PLASMID,
gene:plasmid:138792,PLASMID,
gene:plasmid:138793,PLASMID,
